0_age,1_categorical,2_fnlwgt,3_categorical,4_categorical,5_categorical,6_categorical,7_categorical,8_categorical,9_categorical,10_capital_gain,11_capital_loss,12_hours_per_week,13_categorical,14_categorical
36.84,0,61414.97,3,4,2,4,8,6,4,0.0,0.0,48.5,10,10
30.75,9,141829.25,2,0,2,2,12,0,4,0.0,0.0,59.48,10,10
41.28,3,139085.83,4,7,0,4,3,5,0,0.0,0.0,32.93,0,10
32.6,5,142177.34,4,1,4,4,6,6,4,0.0,0.0,51.17,11,6
34.41,9,166967.06,3,4,4,4,7,4,4,0.0,0.0,37.62,10,9
43.97,10,94320.21,3,0,0,0,11,4,3,0.0,0.0,29.51,9,3
32.38,1,30974.53,4,0,4,4,1,3,4,0.0,0.0,38.57,9,3
39.58,8,522387.34,4,7,5,1,5,1,1,0.0,0.0,49.71,7,11
18.25,7,72204.96,0,7,1,1,1,3,1,12938.12,0.0,12.33,3,2
27.18,8,55812.59,2,5,0,4,13,3,3,0.0,0.0,52.9,4,5
46.53,3,37351.11,0,2,2,4,10,2,0,5891.1,0.0,45.6,8,6
22.01,1,111452.01,0,7,0,3,12,0,2,0.0,0.0,38.84,9,2
54.19,7,101575.7,1,4,0,3,2,3,0,0.0,0.0,32.6,11,4
50.67,9,89656.82,4,0,5,2,3,3,2,0.0,0.0,61.14,3,0
34.51,6,327323.68,0,1,1,2,6,1,2,0.0,0.0,36.76,9,2
76.98,2,167185.61,4,5,5,0,6,2,4,0.0,0.0,7.34,4,9
54.16,7,43732.67,0,1,5,2,4,1,2,0.0,0.0,31.15,5,10
25.66,0,518713.04,1,7,2,2,2,5,1,0.0,0.0,63.82,1,1
47.7,10,29371.98,3,1,2,3,13,0,2,0.0,0.0,40.97,5,4
38.86,7,89985.26,4,4,0,4,8,2,3,0.0,0.0,17.18,10,0
27.9,5,55040.4,3,0,2,4,0,6,2,0.0,0.0,45.33,5,9
24.09,3,132771.31,1,7,0,4,0,4,1,0.0,0.0,60.03,1,8
50.93,5,164211.41,2,0,0,2,6,2,2,0.0,0.0,54.5,0,4
30.23,3,70946.29,1,7,0,1,0,5,4,0.0,0.0,42.9,2,10
36.68,3,228745.14,2,4,2,3,5,0,2,7340.8,0.0,32.49,10,5
26.03,5,115757.73,2,6,4,3,1,1,2,2746.75,0.0,36.52,8,3
28.27,0,317681.03,4,3,2,4,0,4,1,0.0,0.0,19.48,4,3
36.35,2,207577.66,2,5,0,0,5,1,1,0.0,0.0,39.1,0,9
43.05,6,67710.7,2,3,3,0,0,0,3,0.0,0.0,38.35,4,2
17.0,4,229610.17,0,7,5,2,3,1,0,0.0,0.0,52.77,3,9
38.22,8,58912.26,2,3,4,4,2,1,1,0.0,0.0,14.76,1,3
28.3,0,162950.79,1,2,2,1,9,5,1,0.0,0.0,33.91,8,6
56.23,9,150421.03,1,0,3,4,12,2,2,0.0,0.0,50.02,6,0
76.26,0,65275.34,0,6,2,3,5,2,2,0.0,0.0,29.26,4,9
33.33,3,20020.94,4,1,5,4,11,1,0,0.0,7551.64,30.36,5,1
17.0,3,321955.6,2,5,2,2,0,2,2,0.0,0.0,52.56,3,2
39.52,5,138008.53,2,1,1,1,11,0,3,2900.68,277.61,50.67,11,7
35.33,5,100352.27,1,6,1,1,0,4,3,0.0,0.0,14.48,11,0
63.63,5,100206.6,3,0,5,3,6,4,1,0.0,0.0,30.84,10,5
59.67,6,215307.21,2,4,0,3,5,2,0,0.0,0.0,43.6,6,9
49.25,4,567060.53,1,0,0,0,5,4,0,0.0,0.0,55.63,5,8
30.37,9,203251.37,1,5,0,4,1,6,1,0.0,0.0,44.63,1,10
46.81,6,132461.31,0,0,2,4,7,1,2,0.0,0.0,44.62,5,2
41.45,1,124091.29,2,7,4,0,2,6,3,0.0,0.0,63.59,7,2
41.14,1,132087.96,4,1,3,4,3,1,0,0.0,0.0,50.45,7,4
17.74,3,44221.71,3,3,1,4,0,4,3,0.0,0.0,34.14,4,3
51.8,6,157633.16,0,3,2,3,5,3,1,0.0,0.0,48.3,4,7
39.4,4,34597.27,3,2,3,0,4,3,4,0.0,0.0,27.89,11,2
36.69,3,140575.9,1,6,3,1,8,3,4,0.0,0.0,26.02,2,4
30.2,4,67690.82,1,7,2,4,9,1,1,0.0,0.0,53.66,0,1
27.68,6,197321.66,4,6,3,0,13,5,2,0.0,0.0,49.79,8,1
42.12,0,133858.94,3,2,3,2,11,3,0,0.0,0.0,68.91,1,11
17.0,10,74559.98,1,5,4,2,0,5,2,0.0,0.0,51.0,11,4
48.26,3,43983.71,0,7,3,2,6,5,0,3838.8,0.0,26.07,3,3
24.3,4,321564.77,1,1,3,0,6,4,1,0.0,0.0,48.37,6,10
17.0,8,92125.68,0,6,5,0,13,5,4,5585.31,0.0,22.71,7,11
61.68,6,397067.59,3,2,4,0,1,5,3,0.0,0.0,43.58,5,7
26.84,7,36869.3,2,1,3,1,2,0,1,0.0,0.0,72.54,3,2
28.61,1,80632.14,2,4,0,2,3,2,3,0.0,0.0,40.17,7,5
52.75,9,16308.68,1,5,4,4,1,6,3,0.0,0.0,31.22,2,7
62.11,1,180772.61,1,2,3,0,4,2,2,938.11,0.0,63.37,7,7
18.07,9,193019.12,2,3,4,3,9,6,0,0.0,0.0,48.07,10,2
25.57,1,60834.94,1,6,1,0,1,0,1,0.0,0.0,34.67,2,6
26.53,9,58483.76,1,5,4,1,1,1,0,0.0,0.0,14.23,4,1
50.15,9,72348.93,2,1,0,1,13,2,2,0.0,0.0,53.61,1,1
59.31,5,81478.45,1,3,2,1,0,0,4,0.0,0.0,47.73,8,4
23.96,6,63095.25,0,6,5,2,11,0,0,0.0,0.0,33.62,6,0
56.39,4,234388.33,2,3,4,0,11,0,2,0.0,0.0,43.87,0,8
28.78,4,67840.86,4,4,0,3,10,4,3,14177.22,0.0,29.74,11,5
42.37,2,21653.97,0,2,0,0,5,0,1,0.0,0.0,40.02,7,0
21.47,1,80508.0,3,5,1,0,1,2,1,0.0,0.0,26.72,3,9
36.41,2,65517.21,2,0,0,2,12,0,4,8181.09,0.0,36.16,11,5
36.56,4,34674.32,3,2,0,4,5,4,0,0.0,0.0,62.48,8,3
33.9,5,114838.24,1,4,3,4,11,4,2,816.17,0.0,40.47,3,7
43.0,4,21145.0,2,1,5,1,11,5,4,0.0,0.0,41.5,9,1
24.91,7,133880.12,2,7,0,4,2,6,0,0.0,0.0,68.96,10,8
26.51,7,96139.61,1,3,4,3,2,6,2,0.0,0.0,45.01,5,10
43.69,10,62901.22,0,3,0,4,2,6,1,0.0,0.0,33.98,5,7
55.45,1,39468.85,3,7,1,2,4,4,4,0.0,0.0,37.14,7,11
37.7,8,30616.72,3,6,2,4,1,2,2,0.0,0.0,41.88,9,2
44.55,7,199857.91,0,2,5,3,3,5,3,0.0,0.0,28.46,9,0
47.86,0,77685.21,3,7,4,1,4,3,0,0.0,0.0,23.16,1,0
48.8,4,25771.69,4,4,1,2,9,2,0,0.0,0.0,44.59,5,11
25.6,5,97789.29,0,2,2,1,9,2,0,0.0,0.0,44.56,2,11
27.9,3,79336.15,2,2,1,3,5,4,3,0.0,0.0,48.67,3,1
29.03,1,305705.84,1,2,2,3,9,6,1,0.0,0.0,53.78,0,1
63.07,10,71000.4,2,7,3,1,8,4,4,0.0,0.0,52.85,3,0
44.61,9,216105.42,4,2,1,1,11,0,3,0.0,0.0,39.58,9,0
44.02,5,82865.96,0,7,1,4,12,3,3,0.0,0.0,32.72,10,9
42.76,0,38357.21,3,3,5,0,6,2,4,12424.66,0.0,48.69,4,11
20.83,9,143952.21,4,5,1,3,8,4,3,318.79,0.0,28.91,6,6
63.2,4,261473.94,3,2,3,0,6,1,0,0.0,0.0,27.57,11,0
44.23,1,203925.78,1,3,5,3,8,2,1,0.0,0.0,35.07,6,1
47.4,5,126901.91,4,3,5,3,5,2,2,993.32,0.0,49.66,11,1
17.0,0,219219.61,2,0,1,0,0,6,2,0.0,0.0,51.93,11,8
48.14,10,113126.3,1,1,4,1,6,4,3,0.0,0.0,34.78,7,2
33.37,1,105402.14,2,4,1,4,6,3,2,0.0,0.0,40.03,1,3
20.8,1,30391.3,1,4,1,4,8,5,4,0.0,0.0,57.65,9,4
25.6,8,116990.52,4,4,2,4,12,6,4,0.0,0.0,19.74,6,4
21.56,1,329839.78,1,5,1,0,5,4,4,0.0,740.11,45.04,8,0
21.34,0,26667.1,4,6,2,3,1,5,3,0.0,0.0,20.48,8,6
38.79,5,34553.46,4,1,1,3,7,6,4,0.0,0.0,42.99,4,7
32.97,10,75988.22,3,7,2,4,8,4,4,0.0,0.0,61.47,5,1
42.34,10,33370.31,4,3,1,2,3,6,4,0.0,0.0,48.76,2,4
59.79,5,170659.25,1,3,2,1,1,3,1,0.0,0.0,22.7,7,4
36.32,1,24784.31,4,0,3,3,1,6,1,0.0,0.0,48.57,7,8
17.0,3,170157.05,0,0,3,4,10,2,1,0.0,0.0,43.05,9,5
34.85,1,220460.37,0,4,5,1,3,1,2,0.0,0.0,44.05,2,2
53.51,5,166962.08,1,5,4,2,7,6,4,0.0,0.0,58.61,8,6
36.88,4,100342.84,3,0,4,4,9,4,1,0.0,0.0,42.31,3,4
57.88,6,151360.07,4,3,4,0,2,1,1,0.0,0.0,31.1,1,10
43.89,4,39173.63,0,1,4,0,10,2,2,0.0,0.0,39.74,10,2
17.0,6,121512.15,3,6,5,2,3,5,3,0.0,0.0,50.85,5,5
39.42,6,60191.38,0,3,3,1,12,4,3,0.0,0.0,58.53,8,11
41.86,8,201313.24,2,7,2,0,2,5,4,0.0,0.0,26.47,6,6
52.04,7,174239.02,0,3,3,0,2,5,0,0.0,0.0,56.77,10,3
61.66,9,51621.47,2,2,1,3,3,5,1,0.0,0.0,46.96,4,3
49.8,1,130787.22,1,2,4,4,0,3,4,0.0,0.0,35.57,5,4
43.73,8,135197.6,0,3,3,0,13,2,2,0.0,0.0,54.84,10,0
46.79,10,67557.96,3,2,1,1,0,6,0,0.0,0.0,30.68,1,6
35.82,6,100505.16,1,5,4,4,8,6,3,0.0,0.0,37.22,1,1
18.98,2,148632.48,3,5,5,1,8,2,1,0.0,0.0,49.84,0,3
38.54,6,68503.06,4,6,2,2,1,5,0,0.0,0.0,36.75,11,4
42.75,7,48596.84,2,1,2,2,3,0,1,0.0,0.0,32.57,3,4
22.35,7,118453.37,2,2,0,2,6,6,2,0.0,0.0,37.6,8,8
55.25,10,323421.62,0,1,0,4,10,3,0,0.0,0.0,58.93,3,2
51.07,8,87372.73,4,3,2,1,1,5,1,0.0,0.0,42.06,2,7
20.17,10,74477.98,0,7,1,1,9,3,4,0.0,0.0,22.61,2,2
55.76,0,52360.73,0,0,1,2,10,4,2,0.0,0.0,48.24,11,9
33.99,5,247721.41,3,0,1,4,7,1,4,0.0,0.0,34.59,2,5
27.88,6,198819.28,1,1,5,2,2,2,0,5041.16,0.0,47.95,6,2
52.03,2,87818.25,4,6,1,1,2,1,3,10568.55,0.0,29.9,2,6
37.34,3,52580.38,3,7,1,0,1,6,4,0.0,0.0,47.31,1,1
62.69,4,52192.36,1,7,5,0,4,4,3,0.0,0.0,45.03,4,3
26.91,6,49794.35,2,2,5,4,2,1,1,0.0,0.0,44.57,9,5
17.0,10,66528.6,3,6,2,3,0,3,2,0.0,0.0,35.62,5,1
34.35,10,63031.18,3,6,4,1,6,3,4,0.0,0.0,47.52,9,0
48.26,9,54695.18,0,7,3,1,10,6,0,0.0,0.0,64.87,10,3
25.95,4,240891.47,2,7,1,2,3,4,3,0.0,0.0,24.81,6,8
20.71,6,350884.25,1,3,5,1,7,6,3,0.0,0.0,53.8,1,11
40.98,6,41296.9,3,0,2,2,12,6,1,0.0,0.0,30.78,10,10
18.97,4,62499.86,3,5,3,4,2,1,2,0.0,0.0,46.62,9,1
41.99,10,46243.44,4,3,0,3,2,2,0,0.0,0.0,41.47,6,5
33.57,0,127361.88,4,0,3,2,11,3,4,0.0,0.0,22.69,7,4
44.43,8,75219.16,2,0,4,1,2,4,0,0.0,0.0,45.42,2,0
20.01,1,43282.4,0,7,4,2,3,6,0,0.0,0.0,52.29,10,7
54.88,2,370307.72,1,0,2,4,1,0,3,0.0,0.0,55.11,6,11
35.62,0,145824.76,0,1,1,1,4,0,1,0.0,0.0,39.75,8,4
47.93,7,45091.19,4,1,2,4,11,0,1,0.0,0.0,46.7,4,0
50.48,10,329510.99,3,5,4,3,0,4,3,0.0,0.0,22.53,0,2
22.95,7,39439.31,0,7,3,0,2,6,4,809.56,0.0,46.64,0,0
49.47,2,161387.12,4,4,0,0,0,4,1,0.0,0.0,32.58,6,7
19.47,5,683015.64,1,2,3,2,12,3,3,0.0,0.0,32.34,11,11
20.19,7,88880.29,0,7,4,4,6,1,1,0.0,0.0,30.25,1,10
63.53,5,78383.54,2,2,5,2,7,3,3,0.0,0.0,41.62,0,10
52.45,4,112879.62,0,2,1,2,0,4,1,0.0,0.0,6.7,9,9
64.96,2,585599.9,2,5,5,0,3,0,3,0.0,0.0,41.87,6,8
33.19,3,321572.6,2,0,0,4,6,3,1,0.0,0.0,27.35,0,0
39.33,10,69236.94,3,5,1,2,8,2,0,0.0,0.0,35.28,0,3
44.86,8,125948.24,4,3,3,0,5,6,3,0.0,0.0,48.06,11,8
37.84,5,206556.6,3,5,1,1,2,0,1,0.0,0.0,34.65,10,1
28.3,7,70039.32,0,4,4,4,2,6,4,0.0,0.0,40.65,4,8
26.35,9,39923.71,3,6,4,3,8,4,3,0.0,0.0,39.95,6,2
40.78,1,235032.43,0,1,5,2,2,6,3,0.0,0.0,40.43,1,6
24.13,7,148421.11,4,6,5,2,2,4,4,0.0,0.0,71.16,10,4
23.77,6,127400.61,3,2,4,4,0,6,0,0.0,0.0,25.53,9,8
43.12,9,239304.72,2,5,4,4,0,4,1,0.0,0.0,33.71,4,0
36.76,9,39488.81,1,3,2,0,6,2,4,5489.54,0.0,54.07,6,5
50.18,1,82012.81,2,2,0,2,1,4,1,0.0,0.0,42.19,10,5
32.48,10,814679.47,2,4,4,3,8,4,1,0.0,0.0,38.07,2,2
30.44,2,155456.32,0,6,2,1,7,1,2,0.0,0.0,48.04,0,3
43.51,10,163147.62,0,2,1,3,3,2,2,0.0,0.0,23.54,11,3
27.44,0,107438.51,0,7,5,3,4,2,0,990.78,0.0,24.22,11,1
29.44,8,22631.5,1,2,5,2,5,6,2,0.0,0.0,48.56,4,11
29.96,1,51308.08,0,1,2,1,3,4,0,0.0,0.0,58.18,7,3
35.27,2,204999.55,3,4,5,1,5,5,2,0.0,1485.66,28.87,9,4
61.04,9,63993.62,1,6,2,3,3,1,2,0.0,0.0,40.9,5,9
20.1,8,86168.06,4,3,5,0,10,5,4,0.0,0.0,36.96,7,7
54.84,10,124631.36,4,7,5,2,8,0,3,0.0,0.0,43.15,4,10
47.59,9,45183.4,0,0,1,4,6,6,1,0.0,0.0,24.4,11,9
58.37,7,35385.03,4,6,4,4,11,6,1,0.0,0.0,28.92,8,2
78.78,7,97727.92,2,5,0,4,9,1,3,0.0,0.0,67.34,11,11
56.61,3,73377.59,4,2,1,1,6,6,2,7829.73,0.0,13.81,7,5
50.03,7,118449.97,4,0,1,3,11,5,2,0.0,0.0,23.84,10,0
20.94,3,31399.71,4,0,5,0,11,4,4,0.0,0.0,28.26,5,6
22.58,4,64358.68,2,0,4,4,8,0,0,0.0,0.0,48.75,8,9
42.68,2,171295.52,4,5,5,0,3,6,4,0.0,0.0,36.54,0,0
17.0,5,1041991.79,4,5,5,0,0,5,0,0.0,0.0,18.16,7,3
46.0,1,108602.44,0,5,0,2,6,2,3,0.0,0.0,44.98,4,10
17.0,0,168834.44,1,6,3,3,13,4,2,0.0,0.0,57.79,7,4
52.98,8,145811.23,3,0,0,4,4,1,1,0.0,0.0,48.56,6,6
33.82,8,124837.35,0,4,0,0,13,3,1,0.0,3603.11,60.33,11,11
39.65,3,170352.13,0,7,0,2,5,2,2,0.0,0.0,37.07,9,11
28.27,1,45840.13,4,0,2,4,1,4,0,414.64,0.0,51.38,6,2
17.0,4,74181.28,2,5,1,4,2,5,4,0.0,0.0,65.69,8,11
54.05,5,120561.74,1,4,5,1,1,3,0,0.0,0.0,37.35,9,4
55.36,8,45565.31,0,0,0,2,0,4,0,0.0,0.0,49.54,5,9
33.43,1,139617.59,2,0,2,1,4,1,2,0.0,0.0,27.05,7,1
46.61,10,21308.23,4,3,1,3,2,1,0,0.0,0.0,18.77,9,1
32.92,3,189045.15,0,1,3,3,3,3,2,6686.59,0.0,54.45,2,10
41.75,5,87524.32,0,0,3,3,7,5,0,0.0,0.0,41.14,6,0
47.87,2,172006.69,3,6,5,3,8,3,2,0.0,6756.36,41.29,0,2
45.22,6,219154.01,0,4,5,4,5,6,0,0.0,0.0,53.07,6,10
55.43,8,304908.07,4,7,3,4,3,5,1,0.0,0.0,44.31,3,5
44.75,1,122387.49,0,3,2,1,12,5,0,0.0,121.8,44.32,0,6
38.37,7,24671.56,0,6,1,0,0,6,0,0.0,0.0,51.13,1,11
28.1,3,24123.2,0,4,1,0,7,2,3,2861.39,0.0,62.17,7,0
31.78,1,35891.58,0,3,3,2,8,2,0,988.15,0.0,39.97,3,5
48.53,0,175640.59,1,3,5,3,10,3,4,0.0,0.0,17.39,2,0
18.48,1,31987.18,1,7,2,3,4,5,4,0.0,0.0,38.59,4,10
52.38,1,81849.04,3,4,5,4,10,3,3,0.0,0.0,22.04,10,2
34.35,9,70420.72,1,5,4,3,1,6,0,0.0,0.0,45.71,2,11
27.36,6,131753.35,2,1,0,1,12,2,1,0.0,0.0,61.16,8,9
23.72,10,174939.27,4,5,0,3,11,2,0,1462.08,0.0,34.22,10,7
46.77,2,106503.59,2,1,5,1,11,5,0,0.0,0.0,75.38,0,6
37.81,3,187475.75,3,3,1,1,11,0,3,0.0,0.0,42.15,11,2
58.65,2,40924.68,4,0,1,4,5,4,1,0.0,0.0,45.37,3,5
21.58,10,223382.67,4,3,4,1,13,3,1,231.96,0.0,33.92,5,1
30.48,9,109661.08,0,0,1,1,11,6,3,0.0,4325.02,29.15,1,6
36.8,2,181261.75,4,2,4,3,5,5,2,0.0,0.0,37.11,5,10
28.23,9,65267.47,4,0,1,3,8,5,2,0.0,0.0,51.26,0,10
38.08,2,19137.1,1,1,5,1,4,6,0,0.0,0.0,54.46,5,2
42.15,3,168129.1,3,3,0,3,2,3,4,0.0,0.0,36.45,11,3
44.3,5,88014.56,1,2,2,1,6,0,1,5746.16,0.0,55.02,11,5
57.58,1,258194.08,3,2,2,4,4,4,0,0.0,0.0,48.77,2,7
21.05,6,138342.61,3,1,2,3,11,6,1,0.0,0.0,36.5,4,6
42.39,4,1047095.86,1,3,4,0,11,2,4,0.0,0.0,59.11,5,9
29.59,0,272858.32,3,2,4,4,8,5,4,0.0,0.0,54.32,1,0
43.59,10,80915.73,0,1,4,3,6,4,4,0.0,6785.19,47.02,10,8
43.61,1,27780.68,1,5,2,2,12,0,1,0.0,0.0,21.91,0,5
25.17,6,49162.03,3,0,1,0,3,4,3,0.0,0.0,20.94,0,4
26.29,3,46626.34,1,2,3,1,7,3,1,0.0,0.0,54.16,3,10
44.65,8,65067.7,2,5,4,0,6,3,2,0.0,0.0,32.34,10,11
38.3,3,89297.87,2,6,3,4,2,2,1,0.0,0.0,40.72,8,1
35.14,2,127288.82,1,2,3,3,12,1,4,0.0,0.0,50.31,8,5
46.55,2,296353.25,2,2,5,0,11,6,2,0.0,0.0,28.65,2,3
47.51,6,49185.78,0,0,3,1,9,4,2,2866.28,0.0,41.7,7,6
31.11,3,32506.42,4,4,3,1,10,3,1,0.0,0.0,50.03,8,2
26.92,4,191912.47,2,3,4,2,8,4,1,0.0,0.0,45.77,4,9
21.6,3,286592.75,2,3,4,0,9,3,3,0.0,0.0,40.01,11,9
38.43,6,66677.77,3,5,1,0,12,0,3,0.0,0.0,43.61,2,11
19.5,3,227044.58,3,5,4,0,5,4,4,0.0,0.0,42.78,6,6
39.29,2,182811.84,2,0,3,1,8,1,1,0.0,0.0,39.41,1,2
53.82,3,25167.19,3,6,3,4,7,6,0,0.0,0.0,47.05,5,6
33.41,8,59318.78,0,5,2,3,12,5,3,0.0,0.0,25.36,5,4
31.03,6,67413.18,2,6,1,1,3,4,0,0.0,0.0,42.24,2,8
63.97,8,484504.77,3,5,3,2,8,2,2,0.0,0.0,47.1,3,0
57.63,10,148284.04,2,6,3,1,8,1,0,0.0,0.0,42.28,2,11
28.06,3,65991.41,1,6,5,0,13,5,0,0.0,0.0,51.71,8,3
39.81,6,56516.39,2,0,0,1,1,2,3,0.0,0.0,64.55,0,11
42.27,5,28115.09,0,5,2,0,3,2,0,0.0,0.0,28.87,11,5
40.65,6,231632.71,0,6,5,2,5,4,0,0.0,0.0,27.35,9,1
61.59,1,135469.31,3,4,4,2,11,3,3,520.22,0.0,24.57,0,11
39.13,3,162033.27,0,5,3,3,4,3,2,0.0,0.0,39.8,1,1
41.08,9,35296.47,3,2,2,1,5,3,2,0.0,0.0,48.1,7,2
46.95,0,177839.49,4,2,0,4,11,2,0,0.0,0.0,40.31,5,7
53.47,5,81596.38,4,0,0,2,8,2,3,0.0,0.0,37.79,4,10
50.18,0,55176.79,1,2,0,0,9,6,3,0.0,0.0,32.13,2,7
45.0,2,148818.1,2,1,3,0,3,6,4,0.0,0.0,47.82,10,3
17.74,1,37794.88,4,0,1,2,9,5,4,0.0,0.0,23.39,4,6
31.65,8,113917.59,2,0,5,3,6,2,2,0.0,0.0,36.26,8,10
48.65,4,79828.79,0,2,1,1,13,2,0,0.0,0.0,31.39,10,4
41.26,10,232819.85,4,2,0,3,5,1,4,0.0,0.0,39.45,10,5
48.74,7,201493.65,3,3,0,0,10,6,3,0.0,0.0,12.07,8,6
62.53,7,106158.96,4,3,4,1,6,0,4,0.0,0.0,31.33,9,3
22.7,0,123591.86,4,7,0,0,11,2,0,0.0,0.0,40.28,3,11
52.79,5,159354.08,4,6,1,2,0,3,1,0.0,0.0,38.8,8,5
33.71,0,97999.69,2,7,5,1,8,2,4,0.0,27.79,38.63,5,9
50.16,0,51320.24,3,1,2,3,11,5,2,0.0,0.0,50.36,1,4
37.46,9,67081.94,3,2,4,1,2,6,0,0.0,0.0,26.04,6,5
65.65,1,37180.46,0,1,5,3,8,4,2,0.0,0.0,34.5,5,10
39.69,2,206969.51,4,5,1,1,8,6,4,11948.09,0.0,39.96,11,4
29.67,2,135716.39,2,4,4,0,11,0,4,0.0,0.0,41.12,8,8
43.46,2,70371.19,2,5,4,2,6,5,1,0.0,0.0,36.9,10,3
42.21,0,55276.94,2,1,2,1,11,5,1,0.0,0.0,47.98,3,3
52.8,8,119259.55,1,1,4,0,3,3,4,0.0,0.0,50.89,4,9
43.82,10,31876.21,1,1,2,3,0,2,2,0.0,0.0,21.33,1,2
70.18,0,41984.61,0,1,1,0,4,3,2,0.0,0.0,48.1,9,4
36.55,1,97181.03,4,2,0,2,6,2,2,0.0,0.0,22.26,2,0
36.7,1,695845.37,0,0,4,4,12,6,3,0.0,0.0,52.04,9,11
30.15,7,141763.47,1,7,5,0,12,4,3,0.0,0.0,48.59,2,9
39.11,4,114489.61,4,3,2,1,7,1,4,0.0,0.0,32.87,6,1
41.0,9,38691.48,1,2,5,0,0,5,3,0.0,0.0,41.2,11,7
41.66,9,46796.95,3,1,4,2,7,3,3,0.0,0.0,38.51,3,0
38.87,9,292157.92,0,6,3,1,10,1,4,0.0,0.0,32.67,1,7
30.07,1,68219.53,4,1,1,2,2,2,4,0.0,0.0,31.73,0,8
26.54,2,104456.23,3,0,5,0,1,3,1,0.0,0.0,53.5,7,4
33.12,7,158490.11,2,7,5,2,4,6,2,0.0,0.0,51.91,1,9
52.84,3,70541.96,4,1,5,0,1,0,0,0.0,0.0,48.94,8,8
55.64,3,65765.04,4,3,1,2,13,4,0,0.0,0.0,34.31,8,10
37.0,1,24839.15,4,6,3,1,12,6,3,0.0,0.0,17.83,1,9
25.76,4,37322.62,1,1,1,1,5,5,4,4359.13,0.0,63.67,3,6
36.94,4,157858.89,2,0,5,0,9,5,3,0.0,0.0,46.93,2,2
65.19,10,69506.04,2,5,0,1,3,1,3,0.0,0.0,29.66,8,6
50.99,4,168517.97,1,7,0,1,7,3,2,0.0,0.0,25.0,6,3
45.16,10,27782.7,0,4,4,2,12,6,2,974.31,0.0,38.29,5,7
50.51,8,188916.55,3,3,4,4,13,3,0,0.0,0.0,36.44,2,7
58.03,1,95633.28,0,1,5,2,11,2,2,0.0,0.0,58.92,7,3
23.01,4,30438.68,1,6,2,1,10,3,4,0.0,0.0,54.58,0,1
32.9,0,243616.98,3,2,1,1,8,5,4,0.0,1642.73,46.34,6,5
31.13,4,32037.8,3,2,5,1,4,0,0,0.0,0.0,34.41,5,1
45.63,10,233711.1,1,0,3,3,12,2,2,0.0,0.0,29.24,8,2
40.08,4,96196.48,1,0,0,3,0,6,4,0.0,0.0,67.22,3,3
47.83,1,48294.22,3,6,1,2,6,3,4,0.0,0.0,73.66,9,4
31.41,7,433099.82,0,2,5,2,2,3,4,0.0,0.0,29.56,2,4
55.84,10,136514.17,4,4,4,0,9,3,4,2375.29,0.0,43.32,1,9
37.1,1,260872.24,1,2,0,2,11,2,4,0.0,2440.76,41.54,7,7
47.03,9,139535.41,0,0,4,2,10,2,3,0.0,0.0,33.17,6,8
53.54,3,83020.67,1,6,2,3,9,3,1,0.0,0.0,49.16,10,10
52.5,8,49188.03,2,7,5,3,8,3,2,229.07,0.0,30.69,2,1
42.69,1,85394.79,1,5,0,4,12,2,2,0.0,0.0,34.53,3,1
48.65,8,112503.08,3,7,4,4,0,6,4,0.0,0.0,40.87,5,5
60.64,1,189717.66,1,5,3,3,5,6,1,0.0,0.0,35.69,10,5
44.68,4,72076.77,1,0,2,4,6,1,2,0.0,0.0,47.1,8,6
28.51,2,148871.01,1,6,5,3,1,4,3,0.0,0.0,35.37,10,2
45.58,10,378055.34,2,7,3,1,10,2,4,0.0,0.0,31.82,6,4
37.52,9,112034.96,0,0,3,0,1,3,1,0.0,0.0,30.24,8,1
17.0,10,20593.83,1,4,1,4,7,2,0,0.0,0.0,15.5,1,9
44.01,2,102621.56,2,4,3,4,3,6,2,0.0,0.0,29.13,11,0
39.52,10,91513.58,3,7,3,2,4,5,4,0.0,0.0,61.1,1,2
53.03,0,89225.49,0,7,4,1,13,0,0,0.0,0.0,33.89,5,2
28.25,7,27541.95,2,3,3,2,4,0,3,0.0,0.0,42.44,11,6
18.43,0,123151.93,2,5,2,2,8,6,3,0.0,0.0,55.2,5,1
40.19,9,64504.37,4,4,0,0,12,1,0,0.0,0.0,23.34,9,2
42.94,3,90723.81,4,3,1,1,3,3,1,539.37,385.79,50.81,4,1
39.22,6,210744.76,3,4,2,4,9,1,0,0.0,0.0,41.36,6,5
38.27,1,51574.34,0,2,3,1,8,2,3,0.0,0.0,32.53,4,7
24.11,7,90951.77,3,0,0,1,1,3,4,0.0,0.0,45.5,11,1
36.19,2,83967.97,1,0,2,1,10,6,0,0.0,0.0,19.16,10,8
33.47,5,86455.24,4,3,0,3,10,2,3,0.0,0.0,32.02,6,5
51.95,3,69217.37,4,1,3,1,11,2,3,0.0,0.0,31.99,8,4
42.93,0,72261.97,4,1,4,4,5,4,1,0.0,0.0,39.02,0,0
34.39,3,377018.63,4,6,0,2,8,5,1,0.0,0.0,40.07,1,8
60.41,4,70382.65,2,2,2,2,11,2,3,0.0,0.0,49.13,10,6
34.5,6,122586.89,2,7,4,1,4,4,3,0.0,0.0,57.05,4,6
45.25,6,107362.56,0,7,4,1,7,2,4,0.0,0.0,55.9,10,11
35.83,0,104639.85,2,3,3,3,3,2,1,0.0,0.0,43.5,10,9
59.2,10,144956.6,1,1,5,3,2,6,4,0.0,0.0,36.96,2,10
